;TCO (€/km);LCE (gGHG/km);TCO_Capex (€);TCO_Opex (€/km);Em_fc (gGHG/km);Em_vc (gGHG);FE;E_batt;P_batt;P_fc;C3;C5;Em_elFC;Em_elVC;cd;cd_phev;Em_elBatt;L;D;r;C_fuel;C_batt;C_fc;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;C_main;m_curb;C_msrp;P_battSet;E_battSet;P_fcSet;C_battSet;C_fcSet;CF;w_h2;w_synth;s_ren
362;0.3666;627.8595;24302.0;0.1786;614.0106;1790586.44;4.4493;0.0;0.0;0.0;42.0594;0.0;500.3677;594.2752;0.0;0.0;864.1694;11.182;11562.7109;2.8585;1.4382;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
363;0.4986;668.0699;24302.0;0.2535;650.1877;1773231.0388;5.6916;0.0;0.0;0.0;44.5102;0.0;438.3348;588.5048;0.0;0.0;894.8098;11.0743;8954.2484;2.6196;1.6718;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
364;0.4611;500.5161;24302.0;0.2074;482.2029;1754413.614;3.6516;0.0;0.0;0.0;44.8184;0.0;510.2053;582.2483;0.0;0.0;871.7751;10.0613;9521.6777;2.0338;1.5369;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
365;0.4346;479.5505;24302.0;0.2031;463.0886;1728263.8149;3.4125;0.0;0.0;0.0;45.0946;0.0;527.5431;573.5539;0.0;0.0;872.0875;10.8714;9657.0226;1.8837;1.4903;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
366;0.4771;597.0042;24302.0;0.2347;580.1042;1694296.8067;4.0935;0.0;0.0;0.0;43.0252;0.0;525.6251;562.2604;0.0;0.0;880.2091;10.9027;9195.3596;2.2417;1.8653;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
367;0.4623;494.9841;24302.0;0.2418;479.4122;1716135.1252;4.5156;0.0;0.0;0.0;44.0009;0.0;402.7144;569.5213;0.0;0.0;852.0829;11.1393;9893.5476;1.7684;1.6542;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
368;0.4649;457.8529;24302.0;0.2107;440.0591;1701267.961;3.709;0.0;0.0;0.0;45.0071;0.0;460.3384;564.5782;0.0;0.0;857.9427;10.493;9111.8233;1.9534;1.4219;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
369;0.4498;675.2803;24302.0;0.2443;660.5421;1743096.3909;5.3273;0.0;0.0;0.0;45.3533;0.0;484.7795;578.4855;0.0;0.0;851.452;10.3299;11449.3592;1.5063;1.4627;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
370;0.4352;590.9136;24302.0;0.2199;575.5915;1729290.3292;4.8373;0.0;0.0;0.0;44.9765;0.0;461.359;573.8952;0.0;0.0;870.949;10.5254;10722.868;2.6047;1.7612;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
371;0.5252;645.7104;24302.0;0.2729;628.471;1660548.1546;5.3629;0.0;0.0;0.0;42.2655;0.0;426.9859;551.0395;0.0;0.0;885.2208;11.3181;8510.4823;2.1638;1.7488;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
372;0.4549;572.7327;24302.0;0.2438;557.6359;1738165.6331;4.0861;0.0;0.0;0.0;44.1959;0.0;519.955;576.8461;0.0;0.0;865.4128;11.5392;9977.7614;1.609;1.7426;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
373;0.5001;659.5169;24302.0;0.2639;643.0975;1689067.9898;5.3994;0.0;0.0;0.0;45.0163;0.0;462.214;560.5219;0.0;0.0;887.2978;10.2467;10039.3051;1.7943;1.681;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
374;0.371;407.0971;24302.0;0.176;392.9012;1769624.2529;3.4358;0.0;0.0;0.0;42.0388;0.0;414.4268;587.3056;0.0;0.0;866.1825;10.5743;11788.7315;2.3353;1.6365;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
375;0.5151;681.6477;24302.0;0.2668;663.5048;1776027.561;5.408;0.0;0.0;0.0;45.8187;0.0;484.6098;589.4346;0.0;0.0;888.6582;10.0118;9777.6169;2.0216;1.8066;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
376;0.4302;838.0343;24302.0;0.2304;823.2163;1802161.7203;5.9419;0.0;0.0;0.0;45.4258;0.0;542.5418;598.1238;0.0;0.0;898.3544;11.7798;10324.431;2.8257;1.577;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
377;0.4251;413.6138;24302.0;0.1856;397.1073;1675006.277;3.1334;0.0;0.0;0.0;45.5629;0.0;497.7891;555.8466;0.0;0.0;856.8532;10.219;9930.0915;2.6375;1.754;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
378;0.463;570.5558;24302.0;0.2145;552.7782;1738306.0908;4.2123;0.0;0.0;0.0;42.7011;0.0;483.0729;576.8928;0.0;0.0;868.3911;11.0098;8881.2385;2.2899;1.4331;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
379;0.478;504.1343;24302.0;0.2438;487.9271;1681685.9891;3.7239;0.0;0.0;0.0;43.3342;0.0;489.4741;558.0675;0.0;0.0;862.7286;11.1415;9313.0747;1.5077;1.6594;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
380;0.4866;636.1302;24302.0;0.2673;620.479;1734170.5583;5.4785;0.0;0.0;0.0;42.905;0.0;418.9048;575.5178;0.0;0.0;875.4589;10.1523;10913.9043;1.9096;1.8836;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
381;0.5257;642.1355;24302.0;0.2764;624.2552;1743330.9884;4.9828;0.0;0.0;0.0;42.1035;0.0;454.7251;578.5635;0.0;0.0;861.801;10.5403;9250.2036;1.6716;1.7559;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
382;0.3653;418.6341;24302.0;0.1636;403.7242;1796750.0377;3.2043;0.0;0.0;0.0;45.0802;0.0;489.6429;596.3245;0.0;0.0;892.5833;11.0563;10899.4399;2.9397;1.5476;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
383;0.5737;598.0975;24302.0;0.2873;578.232;1685402.5545;5.4993;0.0;0.0;0.0;45.4354;0.0;411.8424;559.3032;0.0;0.0;861.532;10.1286;8376.327;1.6309;1.5256;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
384;0.5016;733.9468;24302.0;0.2893;718.8104;1732276.6348;5.7869;0.0;0.0;0.0;42.3438;0.0;453.4195;574.8881;0.0;0.0;895.0996;11.0374;10368.7928;1.5474;1.7216;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
385;0.458;478.5017;24302.0;0.212;460.8796;1740631.9143;3.6225;0.0;0.0;0.0;43.7484;0.0;479.8254;577.6661;0.0;0.0;863.0223;11.9485;8266.7479;2.8209;1.683;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
386;0.4216;478.0711;24302.0;0.2161;462.9288;1791126.6158;4.1789;0.0;0.0;0.0;45.5745;0.0;435.2273;594.4548;0.0;0.0;882.3078;11.2204;10542.0692;1.6859;1.4525;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
387;0.3895;497.8797;24302.0;0.2123;484.9573;1772390.6986;3.8663;0.0;0.0;0.0;43.996;0.0;475.7329;588.2254;0.0;0.0;863.5113;11.4648;11963.2605;1.7563;1.7906;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
388;0.3752;417.7152;24302.0;0.1773;404.1378;1667027.5565;3.3163;0.0;0.0;0.0;44.2367;0.0;464.7297;553.1938;0.0;0.0;899.4493;11.3543;10813.55;2.6141;1.6615;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
389;0.4453;561.943;24302.0;0.2467;547.1734;1807653.4067;4.9641;0.0;0.0;0.0;45.9285;0.0;436.4241;599.9497;0.0;0.0;898.9855;10.9757;11151.0295;1.8107;1.7758;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
390;0.4715;610.2082;24302.0;0.1963;590.8924;1705891.336;4.1219;0.0;0.0;0.0;43.8512;0.0;541.9191;566.1154;0.0;0.0;898.0665;10.0737;8766.9951;2.9457;1.3698;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
391;0.5011;724.7905;24302.0;0.227;704.6725;1783478.1364;5.2578;0.0;0.0;0.0;44.6397;0.0;515.7587;591.9118;0.0;0.0;859.5757;10.5114;8433.815;2.8382;1.4096;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
392;0.3776;397.2387;24302.0;0.1784;382.6033;1785211.4508;3.2366;0.0;0.0;0.0;42.4947;0.0;433.0484;592.4881;0.0;0.0;861.7053;11.9518;10205.9235;2.3844;1.4908;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
393;0.5088;573.7047;24302.0;0.2524;554.8006;1791479.1135;5.2343;0.0;0.0;0.0;45.7332;0.0;417.8803;594.572;0.0;0.0;871.699;10.5988;8941.2467;1.6615;1.3222;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
394;0.4138;709.5218;24302.0;0.2141;695.5265;1703308.0568;5.4858;0.0;0.0;0.0;44.1727;0.0;482.8027;565.2565;0.0;0.0;896.3966;11.6015;10490.5147;2.9481;1.5398;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
395;0.532;646.3481;24302.0;0.2947;628.9115;1785775.9886;5.5059;0.0;0.0;0.0;43.445;0.0;427.8022;592.6758;0.0;0.0;899.5102;11.6166;8816.263;1.6161;1.6772;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
396;0.4733;706.8406;24302.0;0.2384;689.4002;1804597.6241;5.1122;0.0;0.0;0.0;44.59;0.0;518.3738;598.9337;0.0;0.0;885.0749;10.3927;9956.255;2.531;1.7902;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
397;0.4317;794.9328;24302.0;0.249;781.6932;1761458.456;5.9338;0.0;0.0;0.0;44.1412;0.0;501.2906;584.5906;0.0;0.0;854.3575;11.5417;11527.3049;1.532;1.385;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
398;0.4525;428.5781;24302.0;0.2248;411.9346;1776605.9341;3.0826;0.0;0.0;0.0;44.8894;0.0;517.1266;589.6269;0.0;0.0;860.8798;11.7733;9066.6854;1.5516;1.6095;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
399;0.435;802.2055;24302.0;0.2364;787.8026;1762637.158;5.4605;0.0;0.0;0.0;44.1867;0.0;549.5644;584.9825;0.0;0.0;869.3593;11.289;10840.7218;2.609;1.7955;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
